"","subj_id","epoch_num","avg_epoch_accuracy","accuracy_sd","avg_rt","rt_sd","block_num","gameA_isSR","game_type","num_rest_in_chunk","rest_type","cue_transition_type","cue_type","epochs_on_this_task_continuously","avg_epoch_accuracy_centered","dataset"
"581",1553,7,1,0,2116,247.348606895882,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"582",1554,7,1,0,3209.79000003338,393.988585398974,3,FALSE,"digit_span",19,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"583",1556,7,0.7,0.483045891539648,2696.10000000001,379.828768438283,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,-0.0425000000000033,1
"584",1557,7,0.8,0.421637021355784,2138.125,297.020652240114,3,FALSE,"digit_span",14,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"585",1558,7,0,0,NA,NA,3,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"586",1559,7,0.7,0.483045891539648,3828.97500000894,211.719718677986,3,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",1,-0.0425000000000033,1
"587",1560,7,0,0,NA,NA,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"588",1561,7,1,0,2092.22999999933,330.811453684567,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"589",1004,8,0.9,0.316227766016838,2006.37999997139,396.677248661929,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"590",1005,8,0.8,0.421637021355784,2365.14000000209,386.855586607099,3,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"591",1006,8,0.5,0.52704627669473,3459.30000000341,331.167148130786,3,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",2,-0.242500000000003,1
"592",1008,8,1,0,2588.48000000119,236.426901079991,3,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"593",1010,8,0.7,0.483045891539648,3204.66666666667,329.139863895299,3,TRUE,"spatial_recall",13,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"594",1012,8,0,0,NA,NA,3,TRUE,"spatial_recall",10,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"595",1014,8,0.7,0.483045891539648,2443.38999999948,130.757727198521,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"596",1017,8,0,0,NA,NA,3,TRUE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"597",1022,8,0.7,0.483045891539648,2940.83750000596,264.275451205034,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"598",1024,8,0.9,0.316227766016838,2708.47999999523,448.115170710983,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"599",1025,8,0.8,0.421637021355784,1996.54999999888,380.790260983642,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"600",1026,8,0.9,0.316227766016838,3134.86666666758,297.087251493055,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"601",1027,8,1,0,2792.48000000715,152.385022596515,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"602",1028,8,1,0,3266.9400000006,303.85833395246,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"603",1029,8,1,0,3075.8,429.016135412696,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"604",1030,8,0.7,0.483045891539648,2939.30000000005,483.566943216474,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"605",1031,8,0,0,NA,NA,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"606",1032,8,0.7,0.483045891539648,2681.16999999993,227.981237288226,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"607",1033,8,0.8,0.421637021355784,2930.75000002384,340.436599627298,3,FALSE,"digit_span",4,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"608",1034,8,1,0,2885.5900000006,265.490834534851,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"609",1036,8,1,0,2573.71000000015,360.053861557294,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"610",1038,8,0.4,0.516397779494322,3499.70999999642,315.387456410776,3,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,-0.342500000000003,1
"611",1039,8,1,0,3234.51000000834,274.539397903562,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"612",1040,8,0.7,0.483045891539648,2876.44444444444,589.225362469894,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"613",1041,8,1,0,2220.4900000006,334.237092994972,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"614",1042,8,0.9,0.316227766016838,3359.44444447094,300.955171562182,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"615",1043,8,0.8,0.421637021355784,1977.95999999791,350.656150663809,3,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"616",1044,8,1,0,2516.28999999999,410.436549298418,3,FALSE,"digit_span",7,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"617",1045,8,1,0,2556.86999999881,143.844553829881,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"618",1049,8,0.7,0.483045891539648,3153.18999999166,214.556009001683,3,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"619",1050,8,0.8,0.421637021355784,3142.11111111111,180.470526987403,3,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"620",1051,8,0.8,0.421637021355784,3037.02499999851,353.944635498284,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"621",1052,8,0.8,0.421637021355784,2751.9,567.474929451416,3,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"622",1054,8,1,0,2628.74000000022,683.724813389469,3,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"623",1055,8,0.5,0.52704627669473,2609.18571429593,97.2763319701296,3,TRUE,"spatial_recall",11,"epoch_same_same","stay_within_block","stay",2,-0.242500000000003,1
"624",1057,8,0.3,0.483045891539648,3753.2,139.632374469533,3,TRUE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",2,-0.442500000000003,1
"625",1060,8,0,0,3301.30000000447,NA,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"626",1061,8,0.5,0.52704627669473,2287.81999999806,336.396435442459,3,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",2,-0.242500000000003,1
"627",1062,8,1,0,3510.51000000536,316.942351756184,3,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"628",1063,8,0.9,0.316227766016838,3103.20000000298,325.740240754022,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"629",1065,8,1,0,2430.63999999762,253.376141994941,3,FALSE,"digit_span",8,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"630",1066,8,0.9,0.316227766016838,3595.63333335188,311.007612466001,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"631",1067,8,0.7,0.483045891539648,2719.82222222123,203.135698350467,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"632",1068,8,0.4,0.516397779494322,3366.90999999046,351.343669833861,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.342500000000003,1
"633",1069,8,0.8,0.421637021355784,3541.36249999981,361.256801962342,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"634",1070,8,1,0,2659.8,371.25636545235,3,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"635",1071,8,0.9,0.316227766016838,2165.7900000006,602.653341391193,3,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"636",1072,8,0,0,NA,NA,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"637",1501,8,1,0,2229.31999999881,175.466184144566,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"638",1502,8,1,0,2726.54000000022,494.597794396372,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"639",1503,8,0.8,0.421637021355784,3865.32499998808,242.304134481478,3,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"640",1505,8,0.9,0.316227766016838,2846.02222222421,389.208921335132,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"641",1508,8,1,0,2561.67999999821,299.668768257819,3,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"642",1509,8,0.9,0.316227766016838,1999.46000000006,602.036739742524,3,FALSE,"digit_span",8,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"643",1510,8,0,0,NA,NA,3,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"644",1511,8,0.9,0.316227766016838,3208.70000004768,331.785456074552,3,TRUE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"645",1513,8,0,0,NA,NA,3,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"646",1514,8,0.9,0.316227766016838,2786.41999999881,389.293344987424,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"647",1515,8,1,0,2214.2,402.492456796122,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"648",1516,8,0.9,0.316227766016838,2944.58888888773,315.738002322839,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"649",1517,8,0.9,0.316227766016838,2675.81000000089,306.152454577577,3,TRUE,"spatial_recall",13,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"650",1518,8,0.8,0.421637021355784,3633.84999999963,271.432196217281,3,FALSE,"digit_span",10,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"651",1519,8,1,0,2667.75000000596,243.484812438373,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"652",1525,8,0.9,0.316227766016838,2846.3299999997,231.104074920254,3,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"653",1526,8,0.9,0.316227766016838,2912.44444444444,354.33921287063,3,FALSE,"digit_span",4,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"654",1528,8,0.8,0.421637021355784,2711.86000000238,185.484915222504,3,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"655",1529,8,1,0,2510.71999999881,320.747089023194,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"656",1532,8,0.1,0.316227766016838,4196.20000000298,NA,3,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.642500000000003,1
"657",1534,8,0.5,0.52704627669473,3672.95555555986,293.879810091544,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.242500000000003,1
"658",1536,8,1,0,2434.72000000104,211.715610089133,3,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"659",1538,8,0.8,0.421637021355784,1698.933333334,283.8307770511,3,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"660",1540,8,0.9,0.316227766016838,2688.41111110979,292.942547459226,3,FALSE,"digit_span",5,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"661",1543,8,0.9,0.316227766016838,1919.52999998331,423.485308820397,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"662",1545,8,0.3,0.483045891539648,3321.82222223282,327.361527150722,3,TRUE,"spatial_recall",9,"epoch_same_same","stay_within_block","stay",2,-0.442500000000003,1
"663",1550,8,0.5,0.52704627669473,3514.46249999991,434.91044706279,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.242500000000003,1
"664",1552,8,0.8,0.421637021355784,2667.7555555635,538.490487621197,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"665",1553,8,1,0,2323.2,526.661561156688,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"666",1554,8,1,0,2783.35999999046,405.976327164558,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"667",1556,8,0.7,0.483045891539648,2526.85000000003,192.588711161033,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"668",1557,8,0.9,0.316227766016838,2467.11111111111,396.977784153107,3,FALSE,"digit_span",11,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"669",1558,8,0,0,NA,NA,3,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"670",1559,8,0.6,0.516397779494322,3727.64999997616,353.202218244298,3,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,-0.142500000000003,1
"671",1560,8,0,0,NA,NA,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"672",1561,8,0.9,0.316227766016838,2006.3888888893,279.25529289712,3,FALSE,"digit_span",6,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"673",1004,9,0.8,0.421637021355784,2439.84000005722,564.553530881378,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"674",1005,9,0.8,0.421637021355784,2387.4900000006,472.42969953197,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"675",1006,9,0.8,0.421637021355784,3241.08000000119,379.243374808061,3,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"676",1008,9,0.6,0.516397779494322,2651.57777778308,325.251509513126,3,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,-0.142500000000003,1
"677",1010,9,0.8,0.421637021355784,3367.933333334,345.042769091977,3,TRUE,"spatial_recall",14,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"678",1012,9,0,0,NA,NA,3,TRUE,"spatial_recall",9,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"679",1014,9,0.6,0.516397779494322,2578.04000000022,449.617158628405,3,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.142500000000003,1
"680",1017,9,0,0,NA,NA,3,TRUE,"spatial_recall",6,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"681",1022,9,0.8,0.421637021355784,3007.07999999821,417.868984785902,3,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"682",1024,9,1,0,2550.36999999285,298.196400791694,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"683",1025,9,1,0,1985.82999999821,238.668952737642,3,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"684",1026,9,0.9,0.316227766016838,2950.24444444478,164.970149657343,3,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"685",1027,9,0.8,0.421637021355784,3186.33000000417,300.054139741489,3,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"686",1028,9,0.9,0.316227766016838,2995.966666667,309.979592069047,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"687",1029,9,1,0,3289,272.865046008706,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"688",1030,9,0.9,0.316227766016838,2825.71999999974,349.146183329313,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"689",1031,9,0,0,NA,NA,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"690",1032,9,0.4,0.516397779494322,2667.47000000002,258.960288890275,3,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.342500000000003,1
"691",1033,9,0.9,0.316227766016838,2918.45,375.96175115669,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"692",1034,9,0.9,0.316227766016838,2991.033333333,376.818457614482,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"693",1036,9,1,0,2634.34999999962,434.798577248757,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"694",1038,9,0.5,0.52704627669473,3258.2857142772,393.190557823728,3,TRUE,"spatial_recall",7,"block_A_B","switch_between_block","switch",3,-0.242500000000003,1
"695",1039,9,1,0,2526.03000000715,316.440322803685,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"696",1040,9,1,0,2959.3,632.162435173464,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"697",1041,9,0.9,0.316227766016838,2123.28888888905,264.746399618779,3,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"698",1042,9,1,0,3456.3,315.653632234464,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"699",1043,9,1,0,1854.76999999881,276.640215801466,3,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"700",1044,9,1,0,2145.72999999999,324.236727818853,3,FALSE,"digit_span",8,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"701",1045,9,0.8,0.421637021355784,2426.82222222288,165.294598957748,3,TRUE,"spatial_recall",8,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"702",1049,9,0.8,0.421637021355784,3422.94999998808,339.821444125343,3,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"703",1050,9,0.3,0.483045891539648,3101.6,432.81486932765,3,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",3,-0.442500000000003,1
"704",1051,9,0.6,0.516397779494322,3305.39999999319,335.81838345905,3,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,-0.142500000000003,1
"705",1052,9,0.9,0.316227766016838,2323.25555555522,680.556083494832,3,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"706",1054,9,0.8,0.421637021355784,2479.95000000007,403.205211842549,3,TRUE,"spatial_recall",8,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"707",1055,9,0.8,0.421637021355784,2936.10000002384,204.522627134457,3,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"708",1057,9,0.6,0.516397779494322,3611.33333333333,172.001937973578,3,TRUE,"spatial_recall",4,"block_A_B","switch_between_block","switch",3,-0.142500000000003,1
"709",1060,9,0,0,3498.63333333284,718.039764450643,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"710",1061,9,0.3,0.483045891539648,2590.13999999911,481.073947192551,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,-0.442500000000003,1
"711",1062,9,1,0,3381.96999999881,212.193790099807,3,FALSE,"digit_span",3,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"712",1063,9,0.6,0.516397779494322,2935.33999999762,141.014350734266,3,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.142500000000003,1
"713",1065,9,1,0,2200.75000000298,340.695899757276,3,FALSE,"digit_span",7,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"714",1066,9,0.9,0.316227766016838,3329.4222222103,343.302919363198,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"715",1067,9,0.8,0.421637021355784,2618.54999999963,325.969512036966,3,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"716",1068,9,0.4,0.516397779494322,3504.23749998212,319.242979280158,3,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.342500000000003,1
"717",1069,9,0.9,0.316227766016838,3491.05555555556,408.238968347891,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"718",1070,9,0.9,0.316227766016838,2410.2,365.962900366204,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"719",1071,9,1,0,2095.29999999925,637.798390299306,3,TRUE,"spatial_recall",8,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"720",1072,9,0,0,NA,NA,3,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"721",1501,9,1,0,2389.76999999881,321.07021056635,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"722",1502,9,1,0,2443.46999999993,334.897689352042,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"723",1503,9,0.7,0.483045891539648,3734.1874999702,264.593507242488,3,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,-0.0425000000000033,1
"724",1505,9,1,0,3093.97999999821,347.964151410092,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"725",1508,9,1,0,2568.6200000003,178.854626256665,3,FALSE,"digit_span",5,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"726",1509,9,0.9,0.316227766016838,1858.25999999987,486.030664784639,3,FALSE,"digit_span",6,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"727",1510,9,0,0,NA,NA,3,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"728",1511,9,0.8,0.421637021355784,3020.41111103694,219.399518271128,3,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"729",1513,9,0,0,NA,NA,3,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"730",1514,9,1,0,2829.99000000954,331.653492051397,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"731",1515,9,1,0,2254.2,708.148728885551,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"732",1516,9,0.9,0.316227766016838,3212.89999999934,409.446327372091,3,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"733",1517,9,0.7,0.483045891539648,2739.11111111277,437.00244405951,3,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,-0.0425000000000033,1
"734",1518,9,0.8,0.421637021355784,3631.22500000149,307.155557378892,3,FALSE,"digit_span",4,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"735",1519,9,1,0,2591.3,202.715789005834,3,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"736",1525,9,0.9,0.316227766016838,2718.21999999992,218.592013678833,3,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"737",1526,9,0.8,0.421637021355784,2888.6,386.915781821086,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"738",1528,9,0.6,0.516397779494322,2881.97777778241,435.004030945071,3,TRUE,"spatial_recall",18,"block_A_B","switch_between_block","switch",3,-0.142500000000003,1
"739",1529,9,0.9,0.316227766016838,2285.69999998212,145.623784688093,3,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"740",1532,9,0,0,NA,NA,3,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"741",1534,9,0.7,0.483045891539648,3229.83750000037,301.299765011119,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,-0.0425000000000033,1
"742",1536,9,1,0,2436.1700000003,211.771659262397,3,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"743",1538,9,1,0,1827.73999999762,331.101988982464,3,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"744",1540,9,1,0,2605.4400000006,296.926033439609,3,FALSE,"digit_span",4,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"745",1543,9,1,0,2139.69000000954,339.037275709282,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"746",1545,9,0.3,0.483045891539648,3320.63749998808,400.637962462823,3,TRUE,"spatial_recall",8,"block_A_B","switch_between_block","switch",3,-0.442500000000003,1
"747",1550,9,0.8,0.421637021355784,3439.10000000025,372.540826621209,3,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.0574999999999968,1
"748",1552,9,1,0,2425.61000000238,367.216994435452,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"749",1553,9,1,0,2032.1,242.030507718896,3,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"750",1554,9,1,0,3088.72000000477,344.103562600784,3,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"751",1556,9,0.7,0.483045891539648,3028.38888888889,424.869137042371,3,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",3,-0.0425000000000033,1
"752",1557,9,0.9,0.316227766016838,2286.11111111111,519.503475552485,3,FALSE,"digit_span",13,"block_A_B","switch_between_block","switch",3,0.157499999999997,1
"753",1558,9,0,0,NA,NA,3,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"754",1559,9,0.3,0.483045891539648,3679.8499999841,318.1264449919,3,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,-0.442500000000003,1
"755",1560,9,0,0,NA,NA,3,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.742500000000003,1
"756",1561,9,1,0,2187.65000000075,347.973355461981,3,FALSE,"digit_span",4,"block_A_B","switch_between_block","switch",3,0.257499999999997,1
"757",1004,10,1,0,2014.54999990463,504.803511304664,4,FALSE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"758",1005,10,0.5,0.52704627669473,2620.85555555423,687.608189872481,4,FALSE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,-0.242500000000003,1
"759",1006,10,1,0,3028.02000000179,439.046109450469,4,TRUE,"digit_span",2,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"760",1008,10,1,0,2475.12000000477,284.642488426238,4,TRUE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
