"","subj_id","epoch_num","avg_epoch_accuracy","accuracy_sd","avg_rt","rt_sd","block_num","gameA_isSR","game_type","num_rest_in_chunk","rest_type","cue_transition_type","cue_type","epochs_on_this_task_continuously","avg_epoch_accuracy_centered"
"1652",16,17,1,0,2818.1,517.751001930465,6,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1653",17,17,1,0,2819.4,507.802717598085,6,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1654",18,17,0.9,0.316227766016838,2538.89999996291,395.298108981611,6,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1655",19,17,0.9,0.316227766016838,2645.44444444444,301.577150622818,6,FALSE,"digit_span",14,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1656",20,17,1,0,3145.01999999955,134.86838687128,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1657",21,17,1,0,2261,310.67274672162,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1658",22,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1659",24,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1660",28,17,0,0,NA,NA,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1661",30,17,0.9,0.316227766016838,1722.5900000006,177.147963576241,6,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1662",31,17,0.5,0.52704627669473,2540.37777777761,453.648497675748,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.0265695792880277
"1663",32,17,1,0,3206,222.661177577053,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1664",33,17,0.8,0.421637021355784,2426.625,600.665092685956,6,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.273430420711972
"1665",34,17,0.1,0.316227766016838,3763.33333333333,222.248359573998,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.426569579288028
"1666",35,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1667",36,17,0,0,NA,NA,6,TRUE,"spatial_recall",11,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1668",38,17,0.7,0.483045891539648,3262.375,278.253192768231,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.173430420711972
"1669",42,17,1,0,2894,666.599663299578,6,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1670",43,17,0,0,NA,NA,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1671",44,17,0.6,0.516397779494322,3784.06666666269,250.721731544697,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"1672",46,17,0,0,NA,NA,6,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1673",47,17,0.4,0.516397779494322,3539.53999999762,345.805851755987,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.126569579288028
"1674",48,17,0.6,0.516397779494322,3348.22222216924,374.124460500905,6,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"1675",50,17,0,0,NA,NA,6,TRUE,"spatial_recall",17,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1676",54,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1677",55,17,0.2,0.421637021355784,3488.23333333309,370.073839477377,6,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",2,-0.326569579288028
"1678",57,17,1,0,2987.4,402.210061203513,6,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1679",58,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1680",59,17,0.7,0.483045891539648,3510.75,458.410530295405,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.173430420711972
"1681",62,17,0,0,NA,NA,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1682",66,17,0,0,NA,NA,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1683",68,17,0.5,0.52704627669473,2658.73999999464,273.012869873029,6,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,-0.0265695792880277
"1684",69,17,0.5,0.52704627669473,3417.67499999999,337.878151113708,6,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.0265695792880277
"1685",72,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1686",73,17,1,0,3070.4,648.864683719015,6,FALSE,"digit_span",15,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1687",74,17,0.8,0.421637021355784,2900.62222222228,501.460745666528,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.273430420711972
"1688",75,17,0.9,0.316227766016838,2330.65,232.102181760516,6,TRUE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1689",77,17,0.4,0.516397779494322,2757.98749998212,538.689238374239,6,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,-0.126569579288028
"1690",78,17,0,0,NA,NA,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1691",79,17,1,0,2407.98999998569,282.9518154829,6,TRUE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1692",81,17,1,0,2400.2,586.700908091641,6,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1693",82,17,0.9,0.316227766016838,3466.33333333333,405.330420768045,6,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1694",83,17,1,0,2199.2,317.471888519283,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1695",85,17,0,0,NA,NA,6,FALSE,"digit_span",13,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1696",86,17,0,0,NA,NA,6,FALSE,"digit_span",9,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1697",87,17,0.6,0.516397779494322,3680.16666666698,257.777715613019,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"1698",88,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1699",90,17,0,0,NA,NA,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1700",93,17,0.5,0.52704627669473,3640.85555555423,399.629907262337,6,TRUE,"spatial_recall",14,"epoch_same_same","stay_within_block","stay",2,-0.0265695792880277
"1701",94,17,0.9,0.316227766016838,3392.33333333333,151.281195130128,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1702",95,17,0.3,0.483045891539648,3251.83333333333,369.219401801512,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.226569579288028
"1703",96,17,0.7,0.483045891539648,2691.61000000015,370.171451117028,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.173430420711972
"1704",97,17,0.4,0.516397779494322,3003.0222222209,224.837862567775,6,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.126569579288028
"1705",99,17,0.1,0.316227766016838,3911.55000001192,69.9328606424921,6,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,-0.426569579288028
"1706",101,17,0.7,0.483045891539648,2583.5,484.0348275545,6,FALSE,"digit_span",12,"epoch_same_same","stay_within_block","stay",2,0.173430420711972
"1707",102,17,0.7,0.483045891539648,2706.08888889684,196.789293694939,6,TRUE,"spatial_recall",18,"epoch_same_same","stay_within_block","stay",2,0.173430420711972
"1708",103,17,0.9,0.316227766016838,2614.11111111111,585.162679185123,6,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1709",104,17,0.3,0.483045891539648,2920.1,519.831051614101,6,FALSE,"digit_span",16,"epoch_same_same","stay_within_block","stay",2,-0.226569579288028
"1710",106,17,1,0,2662.98999999967,527.880481948794,6,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1711",108,17,0.9,0.316227766016838,3227.66666666667,322.85213333661,6,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1712",109,17,0.9,0.316227766016838,2830.66666666667,328.310828331933,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1713",110,17,0.9,0.316227766016838,3455.88888888889,314.506535879799,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1714",111,17,0.6,0.516397779494322,3645.5,169.902030594104,6,FALSE,"digit_span",8,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"1715",112,17,0.8,0.421637021355784,2726.0624999851,210.991495701125,6,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",2,0.273430420711972
"1716",113,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1717",114,17,0.5,0.52704627669473,2072.73999999762,284.023571798702,6,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.0265695792880277
"1718",116,17,0.7,0.483045891539648,2898.83000001907,306.86959245189,6,TRUE,"spatial_recall",8,"epoch_same_same","stay_within_block","stay",2,0.173430420711972
"1719",119,17,0.6,0.516397779494322,3442.01000000089,385.48743299923,6,TRUE,"spatial_recall",16,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"1720",120,17,0.6,0.516397779494322,2777.75,228.485541899576,6,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"1721",122,17,0.2,0.421637021355784,2328.81000000089,284.337449950456,6,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.326569579288028
"1722",125,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1723",126,17,0.6,0.516397779494322,2137.83999999948,233.391108084845,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"1724",128,17,0,0,NA,NA,6,FALSE,"digit_span",5,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1725",129,17,0.2,0.421637021355784,3638.38333352407,318.439371934106,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.326569579288028
"1726",132,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1727",134,17,0.8,0.421637021355784,2700.1,394.294996727633,6,TRUE,"spatial_recall",8,"epoch_same_same","stay_within_block","stay",2,0.273430420711972
"1728",135,17,1,0,2518.7,458.867700613877,6,FALSE,"digit_span",16,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1729",136,17,0.8,0.421637021355784,2758.06666665607,291.759549986391,6,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",2,0.273430420711972
"1730",137,17,1,0,1857.1,750.58383942102,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1731",138,17,0.6,0.516397779494322,2470.13999999948,204.920961455908,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"1732",139,17,0.9,0.316227766016838,2327.29000000358,208.742831948482,6,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1733",140,17,0,0,NA,NA,6,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1734",141,17,0,0,NA,NA,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1735",143,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1736",145,17,0.9,0.316227766016838,3411,371.995631694782,6,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1737",147,17,0,0,NA,NA,6,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1738",148,17,0,0,NA,NA,6,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1739",150,17,0,0,NA,NA,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1740",151,17,0.9,0.316227766016838,3532.77777777778,272.00679117339,6,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1741",152,17,1,0,3323.66999999285,195.568459457048,6,TRUE,"spatial_recall",14,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1742",153,17,1,0,2526.08000001907,261.444350537213,6,TRUE,"spatial_recall",8,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1743",154,17,1,0,1753.62000000179,82.1886285718676,6,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"1744",155,17,0,0,NA,NA,6,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1745",156,17,0,0,NA,NA,6,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1746",157,17,0.6,0.516397779494322,3154.125,469.915018912995,6,FALSE,"digit_span",5,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"1747",159,17,0.9,0.316227766016838,2010.72999999933,779.427877142005,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"1748",160,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1749",162,17,0.4,0.516397779494322,3030.96666666741,387.520638160108,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.126569579288028
"1750",163,17,0.4,0.516397779494322,3466.77500002086,430.583568148198,6,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.126569579288028
"1751",164,17,0,0,NA,NA,6,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"1752",11,18,0.8,0.421637021355784,2541.3,657.063171324577,6,FALSE,"digit_span",13,"block_A_B","switch_between_block","switch",3,0.273430420711972
"1753",14,18,0.8,0.421637021355784,2162.02000000477,253.637544536046,6,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.273430420711972
"1754",15,18,0.8,0.421637021355784,2327.94999999925,556.914601972009,6,TRUE,"spatial_recall",6,"block_A_B","switch_between_block","switch",3,0.273430420711972
"1755",16,18,1,0,2784.6,544.723824010337,6,FALSE,"digit_span",3,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1756",17,18,1,0,2955.5,402.727437467189,6,FALSE,"digit_span",6,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1757",18,18,0.9,0.316227766016838,2475.02999997139,174.453107649317,6,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,0.373430420711972
"1758",19,18,1,0,2735.9,482.305447247327,6,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1759",20,18,1,0,3388.95,245.757645975479,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1760",21,18,1,0,2073.1,256.536958567593,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1761",22,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1762",24,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1763",28,18,0,0,NA,NA,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1764",30,18,1,0,1739.92999999821,201.778790043852,6,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1765",31,18,0.7,0.483045891539648,2502.89000000209,304.772849659474,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.173430420711972
"1766",32,18,1,0,2694.2,322.848020660565,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1767",33,18,0.8,0.421637021355784,2602.375,374.81993295829,6,FALSE,"digit_span",3,"block_A_B","switch_between_block","switch",3,0.273430420711972
"1768",34,18,0,0,NA,NA,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1769",35,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1770",36,18,0,0,NA,NA,6,TRUE,"spatial_recall",12,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1771",38,18,0.7,0.483045891539648,3648.625,227.497527459091,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.173430420711972
"1772",42,18,0.8,0.421637021355784,2881.625,375.997696611486,6,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.273430420711972
"1773",43,18,0,0,NA,NA,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1774",44,18,0.3,0.483045891539648,3792.51999998093,142.801880220312,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.226569579288028
"1775",46,18,0,0,NA,NA,6,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1776",47,18,0.5,0.52704627669473,3413.23749998957,298.079279667015,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.0265695792880277
"1777",48,18,0.6,0.516397779494322,3097.44285706111,199.454454811734,6,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"1778",50,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1779",54,18,0,0,NA,NA,6,TRUE,"spatial_recall",18,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1780",55,18,0.5,0.52704627669473,3572.52222222173,423.780883174187,6,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,-0.0265695792880277
"1781",57,18,1,0,2921.5,343.525269974584,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1782",58,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1783",59,18,0.5,0.52704627669473,3752.14285714286,356.629793376562,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.0265695792880277
"1784",62,18,0,0,NA,NA,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1785",66,18,0,0,NA,NA,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1786",68,18,0.3,0.483045891539648,2656.34999999404,246.41099474994,6,TRUE,"spatial_recall",15,"block_A_B","switch_between_block","switch",3,-0.226569579288028
"1787",69,18,0.6,0.516397779494322,3321.10999999996,417.500989885727,6,TRUE,"spatial_recall",4,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"1788",72,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1789",73,18,0.9,0.316227766016838,2995.2,270.846327893389,6,FALSE,"digit_span",18,"block_A_B","switch_between_block","switch",3,0.373430420711972
"1790",74,18,0.8,0.421637021355784,2528.35555555552,366.359901978659,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.273430420711972
"1791",75,18,1,0,2785.50000000298,612.160205971533,6,TRUE,"spatial_recall",14,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1792",77,18,0.4,0.516397779494322,2783.31666666269,415.985482530033,6,TRUE,"spatial_recall",8,"block_A_B","switch_between_block","switch",3,-0.126569579288028
"1793",78,18,0,0,NA,NA,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1794",79,18,0.7,0.483045891539648,2509.07999998331,340.916414626671,6,TRUE,"spatial_recall",13,"block_A_B","switch_between_block","switch",3,0.173430420711972
"1795",81,18,1,0,2282.8,249.130398698263,6,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1796",82,18,0.9,0.316227766016838,3396.55555555556,353.576056567435,6,FALSE,"digit_span",3,"block_A_B","switch_between_block","switch",3,0.373430420711972
"1797",83,18,0.8,0.421637021355784,2454.9,754.931262507462,6,FALSE,"digit_span",15,"block_A_B","switch_between_block","switch",3,0.273430420711972
"1798",85,18,0,0,NA,NA,6,FALSE,"digit_span",14,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1799",86,18,0,0,NA,NA,6,FALSE,"digit_span",19,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1800",87,18,0.7,0.483045891539648,3800.69999999995,195.300179211435,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.173430420711972
"1801",88,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1802",90,18,0,0,NA,NA,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1803",93,18,0.6,0.516397779494322,3681.52222222255,500.224429075961,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"1804",94,18,1,0,3714.6,445.694514213491,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1805",95,18,0.7,0.483045891539648,3097.375,385.405143971899,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.173430420711972
"1806",96,18,0.6,0.516397779494322,2815.55000000028,587.593370088323,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"1807",97,18,0.4,0.516397779494322,2892.37000000104,186.827853325509,6,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,-0.126569579288028
"1808",99,18,0.2,0.421637021355784,4079.79999999205,55.108619967625,6,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,-0.326569579288028
"1809",101,18,0.9,0.316227766016838,2692.55555555556,279.750384767882,6,FALSE,"digit_span",10,"block_A_B","switch_between_block","switch",3,0.373430420711972
"1810",102,18,0.8,0.421637021355784,2798.68999999166,314.273399927104,6,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.273430420711972
"1811",103,18,0.7,0.483045891539648,2915.44444444444,528.837194018894,6,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.173430420711972
"1812",104,18,0.6,0.516397779494322,2608.77777777778,618.854138262357,6,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"1813",106,18,0.9,0.316227766016838,2191.54000000004,217.743683158634,6,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.373430420711972
"1814",108,18,1,0,3057.5,309.449421464065,6,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1815",109,18,0.6,0.516397779494322,2834.125,464.372829739209,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"1816",110,18,1,0,3103.1,309.890105969484,6,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1817",111,18,0.5,0.52704627669473,3114,359.031474943354,6,FALSE,"digit_span",16,"block_A_B","switch_between_block","switch",3,-0.0265695792880277
"1818",112,18,0.7,0.483045891539648,2965.5,602.705618211375,6,TRUE,"spatial_recall",4,"block_A_B","switch_between_block","switch",3,0.173430420711972
"1819",113,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1820",114,18,0.2,0.421637021355784,1893.57000000477,192.292699633767,6,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,-0.326569579288028
"1821",116,18,0.7,0.483045891539648,2754.96249996126,282.438534095434,6,TRUE,"spatial_recall",4,"block_A_B","switch_between_block","switch",3,0.173430420711972
"1822",119,18,0.5,0.52704627669473,3255.98749999981,254.37513039701,6,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,-0.0265695792880277
"1823",120,18,0.9,0.316227766016838,2871,390.838699323505,6,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,0.373430420711972
"1824",122,18,0.6,0.516397779494322,2468.6700000003,348.259140582855,6,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"1825",125,18,0,0,NA,NA,6,TRUE,"spatial_recall",12,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1826",126,18,0.6,0.516397779494322,2219.8599999994,311.343590838149,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"1827",128,18,0,0,NA,NA,6,FALSE,"digit_span",15,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1828",129,18,0.4,0.516397779494322,3291.37499988079,355.17719016164,6,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,-0.126569579288028
"1829",132,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1830",134,18,0.9,0.316227766016838,2568,527.264639436403,6,TRUE,"spatial_recall",4,"block_A_B","switch_between_block","switch",3,0.373430420711972
"1831",135,18,1,0,2428.7,415.890223229373,6,FALSE,"digit_span",14,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1832",136,18,0.7,0.483045891539648,2096.72999999523,576.356338550837,6,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,0.173430420711972
"1833",137,18,1,0,1814.1,605.227863425559,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1834",138,18,0.3,0.483045891539648,2374.89000000022,458.756128509028,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.226569579288028
"1835",139,18,1,0,2105.09000000358,153.777165262119,6,TRUE,"spatial_recall",10,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1836",140,18,0,0,NA,NA,6,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1837",141,18,0,0,NA,NA,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1838",143,18,0,0,NA,NA,6,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1839",145,18,1,0,3315.9,521.94432440422,6,FALSE,"digit_span",3,"block_A_B","switch_between_block","switch",3,0.473430420711972
"1840",147,18,0,0,NA,NA,6,FALSE,"digit_span",4,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1841",148,18,0,0,NA,NA,6,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1842",150,18,0,0,NA,NA,6,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"1843",151,18,1,0,3236.5,334.397717296834,6,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.473430420711972
